,compound,gene,db,ctd,SMILES,n_db
22333,Copper,SLC1A4,False,True,[Cu],1
22334,Copper,SLC22A15,False,True,[Cu],1
22335,Copper,SLC25A10,False,True,[Cu],1
22336,Copper,SLC25A15,False,True,[Cu],1
22337,Copper,SLC25A23,False,True,[Cu],1
22338,Copper,SLC25A36,False,True,[Cu],1
22339,Copper,SLC25A37,False,True,[Cu],1
22340,Copper,SLC27A2,False,True,[Cu],1
22341,Copper,SLC27A5,False,True,[Cu],1
22342,Copper,SLC29A1,False,True,[Cu],1
22343,Copper,SLC29A2,False,True,[Cu],1
22344,Copper,SLC2A1,False,True,[Cu],1
22345,Copper,SLC2A3,False,True,[Cu],1
22346,Copper,SLC2A4RG,False,True,[Cu],1
22347,Copper,SLC30A1,False,True,[Cu],1
22348,Copper,SLC31A1,False,True,[Cu],1
22349,Copper,SLC33A1,False,True,[Cu],1
22350,Copper,SLC35G1,False,True,[Cu],1
22351,Copper,SLC35G2,False,True,[Cu],1
22352,Copper,SLC37A4,False,True,[Cu],1
22353,Copper,SLC3A2,False,True,[Cu],1
22354,Copper,SLC44A1,False,True,[Cu],1
22355,Copper,SLC44A2,False,True,[Cu],1
22356,Copper,SLC45A3,False,True,[Cu],1
22357,Copper,SLC6A9,False,True,[Cu],1
22358,Copper,SLC7A1,False,True,[Cu],1
22359,Copper,SLC7A11,False,True,[Cu],1
22360,Copper,SLC7A2,False,True,[Cu],1
22361,Copper,SLC7A6OS,False,True,[Cu],1
22362,Copper,SLC7A8,False,True,[Cu],1
22363,Copper,SLC8A1,False,True,[Cu],1
22364,Copper,SLC9A1,False,True,[Cu],1
22365,Copper,SLC9A3-OT1,False,True,[Cu],1
22366,Copper,SLC9A5,False,True,[Cu],1
22367,Copper,SLFN11,False,True,[Cu],1
22368,Copper,SLFN5,False,True,[Cu],1
22369,Copper,SLITRK5,False,True,[Cu],1
22370,Copper,SLITRK6,False,True,[Cu],1
22371,Copper,SLPI,False,True,[Cu],1
22372,Copper,SLU7,False,True,[Cu],1
22373,Copper,SMAD2,False,True,[Cu],1
22374,Copper,SMAD3,False,True,[Cu],1
22375,Copper,SMAD4,False,True,[Cu],1
22376,Copper,SMAD5,False,True,[Cu],1
22377,Copper,SMARCA2,False,True,[Cu],1
22378,Copper,SMARCA4,False,True,[Cu],1
22379,Copper,SMARCD2,False,True,[Cu],1
22380,Copper,SMC1A,False,True,[Cu],1
22381,Copper,SMC6,False,True,[Cu],1
22382,Copper,SMOX,False,True,[Cu],1
22383,Copper,SMPD1,False,True,[Cu],1
22384,Copper,SNAI1,False,True,[Cu],1
22385,Copper,SNAR-A1,False,True,[Cu],1
22386,Copper,SNCA,True,True,[Cu],2
22387,Copper,SNIP1,False,True,[Cu],1
22388,Copper,SNORA70,False,True,[Cu],1
22389,Copper,SNRNP25,False,True,[Cu],1
22390,Copper,SNRPA1,False,True,[Cu],1
22391,Copper,SNRPB2,False,True,[Cu],1
22392,Copper,SNRPD1,False,True,[Cu],1
22393,Copper,SNX16,False,True,[Cu],1
22394,Copper,SOBP,False,True,[Cu],1
22395,Copper,SOCS7,False,True,[Cu],1
22396,Copper,SOD1,False,True,[Cu],1
22397,Copper,SORD,False,True,[Cu],1
22398,Copper,SORL1,False,True,[Cu],1
22399,Copper,SOS1,False,True,[Cu],1
22400,Copper,SOS2,False,True,[Cu],1
22401,Copper,SOX4,False,True,[Cu],1
22402,Copper,SOX8,False,True,[Cu],1
22403,Copper,SOX9,False,True,[Cu],1
22404,Copper,SPACDR,False,True,[Cu],1
22405,Copper,SPANXN1,False,True,[Cu],1
22406,Copper,SPANXN5,False,True,[Cu],1
22407,Copper,SPATA20,False,True,[Cu],1
22408,Copper,SPATC1L,False,True,[Cu],1
22409,Copper,SPC25,False,True,[Cu],1
22410,Copper,SPG7,False,True,[Cu],1
22411,Copper,SPIN4,False,True,[Cu],1
22412,Copper,SPINK1,False,True,[Cu],1
22413,Copper,SPINK13,False,True,[Cu],1
22414,Copper,SPIRE1,False,True,[Cu],1
22415,Copper,SPPL2A,False,True,[Cu],1
22416,Copper,SPR,False,True,[Cu],1
22417,Copper,SPRY1,False,True,[Cu],1
22418,Copper,SPSB1,False,True,[Cu],1
22419,Copper,SPTAN1,False,True,[Cu],1
22420,Copper,SPTBN1,False,True,[Cu],1
22421,Copper,SPTSSB,False,True,[Cu],1
22422,Copper,SPTY2D1,False,True,[Cu],1
22423,Copper,SPX,False,True,[Cu],1
22424,Copper,SQLE,False,True,[Cu],1
22425,Copper,SQSTM1,False,True,[Cu],1
22426,Copper,SRC,False,True,[Cu],1
22427,Copper,SREBF1,False,True,[Cu],1
22428,Copper,SRF,False,True,[Cu],1
22429,Copper,SRGN,False,True,[Cu],1
22430,Copper,SRI,False,True,[Cu],1
22431,Copper,SRM,False,True,[Cu],1
22432,Copper,SRPK1,False,True,[Cu],1
22433,Copper,SRRT,False,True,[Cu],1
22434,Copper,SRSF1,True,True,[Cu],2
22435,Copper,SRSF10,False,True,[Cu],1
22436,Copper,SRSF2,False,True,[Cu],1
22437,Copper,SRSF4,False,True,[Cu],1
22438,Copper,SRSF7,False,True,[Cu],1
22439,Copper,SRXN1,False,True,[Cu],1
22440,Copper,SSBP3,False,True,[Cu],1
22441,Copper,SSBP4,False,True,[Cu],1
22442,Copper,SSX1,False,True,[Cu],1
22443,Copper,SSX3,False,True,[Cu],1
22444,Copper,ST20,False,True,[Cu],1
22445,Copper,ST8SIA4,False,True,[Cu],1
22446,Copper,STAG2,False,True,[Cu],1
22447,Copper,STAM2,False,True,[Cu],1
22448,Copper,STAT1,False,True,[Cu],1
22449,Copper,STAT2,False,True,[Cu],1
22450,Copper,STAT3,False,True,[Cu],1
22451,Copper,STC2,False,True,[Cu],1
22452,Copper,STEAP3,False,True,[Cu],1
22453,Copper,STEEP1,False,True,[Cu],1
22454,Copper,STIP1,True,True,[Cu],2
22455,Copper,STK17B,False,True,[Cu],1
22456,Copper,STK24,False,True,[Cu],1
22457,Copper,STK32A,False,True,[Cu],1
22458,Copper,STK4,False,True,[Cu],1
22459,Copper,STMN1,False,True,[Cu],1
22460,Copper,STMN3,False,True,[Cu],1
22461,Copper,STMP1,False,True,[Cu],1
22462,Copper,STPG1,False,True,[Cu],1
22463,Copper,STX10,False,True,[Cu],1
22464,Copper,STX3,False,True,[Cu],1
22465,Copper,STYK1,False,True,[Cu],1
22466,Copper,SUB1,False,True,[Cu],1
22467,Copper,SULF1,False,True,[Cu],1
22468,Copper,SULF2,False,True,[Cu],1
22469,Copper,SUMO2,False,True,[Cu],1
22470,Copper,SUN1,False,True,[Cu],1
22471,Copper,SUN2,False,True,[Cu],1
22472,Copper,SUN3,False,True,[Cu],1
22473,Copper,SUPT4H1,False,True,[Cu],1
22474,Copper,SUSD3,False,True,[Cu],1
22475,Copper,SUV39H2,False,True,[Cu],1
22476,Copper,SYK,False,True,[Cu],1
22477,Copper,SYNCRIP,False,True,[Cu],1
22478,Copper,SYNE1,False,True,[Cu],1
22479,Copper,SYNGR1,False,True,[Cu],1
22480,Copper,SYNJ1,False,True,[Cu],1
22481,Copper,SYNM,False,True,[Cu],1
22482,Copper,SYP,False,True,[Cu],1
22483,Copper,SYT1,False,True,[Cu],1
22484,Copper,SYT7,False,True,[Cu],1
22485,Copper,SZRD1,False,True,[Cu],1
22486,Copper,TAB1,False,True,[Cu],1
22487,Copper,TAB2,False,True,[Cu],1
22488,Copper,TAB3,False,True,[Cu],1
22489,Copper,TAC3,True,True,[Cu],2
22490,Copper,TACC3,False,True,[Cu],1
22491,Copper,TAF13,False,True,[Cu],1
22492,Copper,TAF7,False,True,[Cu],1
22493,Copper,TAGLN,False,True,[Cu],1
22494,Copper,TAMALIN,False,True,[Cu],1
22495,Copper,TAMM41,False,True,[Cu],1
22496,Copper,TANC1,False,True,[Cu],1
22497,Copper,TANGO6,False,True,[Cu],1
22498,Copper,TAOK1,False,True,[Cu],1
22499,Copper,TAOK2,False,True,[Cu],1
22500,Copper,TAP2,False,True,[Cu],1
22501,Copper,TAPBP,False,True,[Cu],1
22502,Copper,TASOR2,False,True,[Cu],1
22503,Copper,TAX1BP1,False,True,[Cu],1
22504,Copper,TBC1D16,False,True,[Cu],1
22505,Copper,TBC1D24,False,True,[Cu],1
22506,Copper,TBC1D30,False,True,[Cu],1
22507,Copper,TBC1D4,False,True,[Cu],1
22508,Copper,TBL1XR1,False,True,[Cu],1
22509,Copper,TBRG1,False,True,[Cu],1
22510,Copper,TBX1,False,True,[Cu],1
22511,Copper,TCEA2,False,True,[Cu],1
22512,Copper,TCEA3,False,True,[Cu],1
22513,Copper,TCF19,False,True,[Cu],1
22514,Copper,TCF3,False,True,[Cu],1
22515,Copper,TCF4,False,True,[Cu],1
22516,Copper,TCF7,False,True,[Cu],1
22517,Copper,TCF7L2,False,True,[Cu],1
22518,Copper,TCN1,False,True,[Cu],1
22519,Copper,TCOF1,False,True,[Cu],1
22520,Copper,TCP1,False,True,[Cu],1
22521,Copper,TCP11L2,False,True,[Cu],1
22522,Copper,TEAD2,False,True,[Cu],1
22523,Copper,TEAD4,False,True,[Cu],1
22524,Copper,TEDC2,False,True,[Cu],1
22525,Copper,TEKT4P2,False,True,[Cu],1
22526,Copper,TENM4,False,True,[Cu],1
22527,Copper,TENT5B,False,True,[Cu],1
22528,Copper,TENT5C,False,True,[Cu],1
22529,Copper,TEX19,False,True,[Cu],1
22530,Copper,TF,True,True,[Cu],2
22531,Copper,TFB1M,False,True,[Cu],1
22532,Copper,TFDP1,False,True,[Cu],1
22533,Copper,TFEC,False,True,[Cu],1
22534,Copper,TFF1,False,True,[Cu],1
22535,Copper,TFF2,False,True,[Cu],1
22536,Copper,TFIP11,False,True,[Cu],1
22537,Copper,TFPI,False,True,[Cu],1
22538,Copper,TGFA,False,True,[Cu],1
22539,Copper,TGFB2,False,True,[Cu],1
22540,Copper,TGFB3,False,True,[Cu],1
22541,Copper,TGFBR1,False,True,[Cu],1
22542,Copper,TGFBR2,False,True,[Cu],1
22543,Copper,TGIF1,False,True,[Cu],1
22544,Copper,TGIF2,False,True,[Cu],1
22545,Copper,THAP1,False,True,[Cu],1
22546,Copper,THBS1,False,True,[Cu],1
22547,Copper,THBS3,False,True,[Cu],1
22548,Copper,THEM4,False,True,[Cu],1
22549,Copper,THEM6,False,True,[Cu],1
22550,Copper,THOP1,False,True,[Cu],1
22551,Copper,THRSP,False,True,[Cu],1
22552,Copper,THYN1,False,True,[Cu],1
22553,Copper,TIA1,False,True,[Cu],1
22554,Copper,TICAM1,False,True,[Cu],1
22555,Copper,TICAM2,False,True,[Cu],1
22556,Copper,TICRR,False,True,[Cu],1
22557,Copper,TIMM13,False,True,[Cu],1
22558,Copper,TIMP4,False,True,[Cu],1
22559,Copper,TINCR,False,True,[Cu],1
22560,Copper,TIPIN,False,True,[Cu],1
22561,Copper,TIRAP,False,True,[Cu],1
22562,Copper,TK1,False,True,[Cu],1
22563,Copper,TKT,True,True,[Cu],2
22564,Copper,TLCD2,False,True,[Cu],1
22565,Copper,TLR2,False,True,[Cu],1
22566,Copper,TM9SF3,False,True,[Cu],1
22567,Copper,TMC5,False,True,[Cu],1
22568,Copper,TMED4,False,True,[Cu],1
22569,Copper,TMEM106B,False,True,[Cu],1
22570,Copper,TMEM109,False,True,[Cu],1
22571,Copper,TMEM117,False,True,[Cu],1
22572,Copper,TMEM120B,False,True,[Cu],1
22573,Copper,TMEM14A,False,True,[Cu],1
22574,Copper,TMEM156,False,True,[Cu],1
22575,Copper,TMEM167A,False,True,[Cu],1
22576,Copper,TMEM168,False,True,[Cu],1
22577,Copper,TMEM175,False,True,[Cu],1
22578,Copper,TMEM177,False,True,[Cu],1
22579,Copper,TMEM201,False,True,[Cu],1
22580,Copper,TMEM208,False,True,[Cu],1
22581,Copper,TMEM237,False,True,[Cu],1
22582,Copper,TMEM25,False,True,[Cu],1
22583,Copper,TMEM30B,False,True,[Cu],1
22584,Copper,TMEM35B,False,True,[Cu],1
22585,Copper,TMEM39A,False,True,[Cu],1
22586,Copper,TMEM40,False,True,[Cu],1
22587,Copper,TMEM42,False,True,[Cu],1
22588,Copper,TMEM43,False,True,[Cu],1
22589,Copper,TMEM44,False,True,[Cu],1
22590,Copper,TMEM50B,False,True,[Cu],1
22591,Copper,TMEM52,False,True,[Cu],1
22592,Copper,TMEM74,False,True,[Cu],1
22593,Copper,TMEM97,False,True,[Cu],1
22594,Copper,TMPO,False,True,[Cu],1
22595,Copper,TMTC4,False,True,[Cu],1
22596,Copper,TNC,False,True,[Cu],1
22597,Copper,TNF,False,True,[Cu],1
22598,Copper,TNFAIP3,False,True,[Cu],1
22599,Copper,TNFAIP6,False,True,[Cu],1
22600,Copper,TNFAIP8L1,False,True,[Cu],1
22601,Copper,TNFRSF10A,False,True,[Cu],1
22602,Copper,TNFRSF10B,False,True,[Cu],1
22603,Copper,TNFRSF10D,False,True,[Cu],1
22604,Copper,TNFRSF11A,False,True,[Cu],1
22605,Copper,TNFRSF18,False,True,[Cu],1
22606,Copper,TNFRSF1A,False,True,[Cu],1
22607,Copper,TNFRSF6B,False,True,[Cu],1
22608,Copper,TNFSF10,False,True,[Cu],1
22609,Copper,TNFSF18,False,True,[Cu],1
22610,Copper,TNFSF9,False,True,[Cu],1
22611,Copper,TNIK,False,True,[Cu],1
22612,Copper,TNIP1,False,True,[Cu],1
22613,Copper,TNIP2,False,True,[Cu],1
22614,Copper,TNS3,False,True,[Cu],1
22615,Copper,TNXB,False,True,[Cu],1
22616,Copper,TOMM40L,False,True,[Cu],1
22617,Copper,TOP1,False,True,[Cu],1
22618,Copper,TOP2A,False,True,[Cu],1
22619,Copper,TOR3A,False,True,[Cu],1
22620,Copper,TP53,False,True,[Cu],1
22621,Copper,TPBG,False,True,[Cu],1
22622,Copper,TPD52,False,True,[Cu],1
22623,Copper,TPM3,False,True,[Cu],1
22624,Copper,TPR,False,True,[Cu],1
22625,Copper,TPRKB,False,True,[Cu],1
22626,Copper,TPSAB1,False,True,[Cu],1
22627,Copper,TPT1-AS1,False,True,[Cu],1
22628,Copper,TPX2,False,True,[Cu],1
22629,Copper,TRA2B,False,True,[Cu],1
22630,Copper,TRABD,False,True,[Cu],1
22631,Copper,TRADD,False,True,[Cu],1
22632,Copper,TRAF1,False,True,[Cu],1
22633,Copper,TRAF2,False,True,[Cu],1
22634,Copper,TRAF3,False,True,[Cu],1
22635,Copper,TRAF5,False,True,[Cu],1
22636,Copper,TRAF6,False,True,[Cu],1
22637,Copper,TRAPPC9,False,True,[Cu],1
22638,Copper,TRERF1,False,True,[Cu],1
22639,Copper,TRIB3,False,True,[Cu],1
22640,Copper,TRIM14,False,True,[Cu],1
22641,Copper,TRIM16,False,True,[Cu],1
22642,Copper,TRIM25,False,True,[Cu],1
22643,Copper,TRIM36,False,True,[Cu],1
22644,Copper,TRIM7,False,True,[Cu],1
22645,Copper,TSC2,False,True,[Cu],1
22646,Copper,TSC22D3,False,True,[Cu],1
22647,Copper,TSEN2,False,True,[Cu],1
22648,Copper,TSFM,False,True,[Cu],1
22649,Copper,TSHZ1,False,True,[Cu],1
22650,Copper,TSHZ3,False,True,[Cu],1
22651,Copper,TSLP,False,True,[Cu],1
22652,Copper,TSNAX,False,True,[Cu],1
22653,Copper,TSPAN31,False,True,[Cu],1
22654,Copper,TSPAN7,False,True,[Cu],1
22655,Copper,TSPYL2,False,True,[Cu],1
22656,Copper,TSR3,False,True,[Cu],1
22657,Copper,TTC13,False,True,[Cu],1
22658,Copper,TTC17,False,True,[Cu],1
22659,Copper,TTF1,False,True,[Cu],1
22660,Copper,TTLL12,False,True,[Cu],1
22661,Copper,TTLL3,False,True,[Cu],1
22662,Copper,TTLL7,False,True,[Cu],1
22663,Copper,TTR,True,True,[Cu],2
22664,Copper,TUBA1A,False,True,[Cu],1
22665,Copper,TUBA1B,False,True,[Cu],1
22666,Copper,TUBA1C,False,True,[Cu],1
22667,Copper,TUBA4A,False,True,[Cu],1
22668,Copper,TUBB,True,True,[Cu],2
22669,Copper,TUBB2A,False,True,[Cu],1
22670,Copper,TUBB2B,False,True,[Cu],1
22671,Copper,TUBB3,False,True,[Cu],1
22672,Copper,TUBB7P,False,True,[Cu],1
22673,Copper,TUBG1,False,True,[Cu],1
22674,Copper,TWF2,False,True,[Cu],1
22675,Copper,TWSG1,False,True,[Cu],1
22676,Copper,TXNIP,False,True,[Cu],1
22677,Copper,TXNL1,False,True,[Cu],1
22678,Copper,TXNRD1,False,True,[Cu],1
22679,Copper,TXNRD3,False,True,[Cu],1
22680,Copper,TYMS,False,True,[Cu],1
22681,Copper,TYSND1,False,True,[Cu],1
22682,Copper,UBAC1,False,True,[Cu],1
22683,Copper,UBE2C,False,True,[Cu],1
22684,Copper,UBE2I,False,True,[Cu],1
22685,Copper,UBE2T,False,True,[Cu],1
22686,Copper,UBE2W,False,True,[Cu],1
22687,Copper,UBFD1,False,True,[Cu],1
22688,Copper,UBN2,False,True,[Cu],1
22689,Copper,UBR4,False,True,[Cu],1
22690,Copper,UBR7,False,True,[Cu],1
22691,Copper,UBTF,False,True,[Cu],1
22692,Copper,UGDH,True,True,[Cu],2
22693,Copper,UHRF1,False,True,[Cu],1
22694,Copper,ULBP2,False,True,[Cu],1
22695,Copper,ULK1,False,True,[Cu],1
22696,Copper,UMPS,False,True,[Cu],1
22697,Copper,UNC5C,False,True,[Cu],1
22698,Copper,UNG,False,True,[Cu],1
22699,Copper,UPP1,False,True,[Cu],1
22700,Copper,UQCC1,False,True,[Cu],1
22701,Copper,UQCC4,False,True,[Cu],1
22702,Copper,UQCRB,False,True,[Cu],1
22703,Copper,UQCRC2,False,True,[Cu],1
22704,Copper,UQCRH,False,True,[Cu],1
22705,Copper,USP13,False,True,[Cu],1
22706,Copper,USP17L30,False,True,[Cu],1
22707,Copper,USP49,False,True,[Cu],1
22708,Copper,USP53,False,True,[Cu],1
22709,Copper,USPL1,False,True,[Cu],1
22710,Copper,UTP11,False,True,[Cu],1
22711,Copper,UTP3,False,True,[Cu],1
22712,Copper,UTS2B,False,True,[Cu],1
22713,Copper,VASH2,False,True,[Cu],1
22714,Copper,VCAN,False,True,[Cu],1
22715,Copper,VCL,False,True,[Cu],1
22716,Copper,VEGFA,False,True,[Cu],1
22717,Copper,VEGFC,False,True,[Cu],1
22718,Copper,VEPH1,False,True,[Cu],1
22719,Copper,VGF,False,True,[Cu],1
22720,Copper,VHL,False,True,[Cu],1
22721,Copper,VIM,False,True,[Cu],1
22722,Copper,VIP,False,True,[Cu],1
22723,Copper,VLDLR,False,True,[Cu],1
22724,Copper,VPS37B,False,True,[Cu],1
22725,Copper,VSIG1,False,True,[Cu],1
22726,Copper,VTN,True,True,[Cu],2
22727,Copper,WASF1,False,True,[Cu],1
22728,Copper,WBP4,False,True,[Cu],1
22729,Copper,WDHD1,False,True,[Cu],1
22730,Copper,WDR1,False,True,[Cu],1
22731,Copper,WDR18,False,True,[Cu],1
22732,Copper,WDR20,False,True,[Cu],1
22733,Copper,WDR26,False,True,[Cu],1
22734,Copper,WDR35,False,True,[Cu],1
22735,Copper,WDR4,False,True,[Cu],1
22736,Copper,WDR76,False,True,[Cu],1
22737,Copper,WDR81,False,True,[Cu],1
22738,Copper,WDR90,False,True,[Cu],1
22739,Copper,WEE1,False,True,[Cu],1
22740,Copper,WIPI1,False,True,[Cu],1
22741,Copper,WNT10B,False,True,[Cu],1
22742,Copper,WNT11,False,True,[Cu],1
22743,Copper,WNT16,False,True,[Cu],1
22744,Copper,WNT5A,False,True,[Cu],1
22745,Copper,WNT7A,False,True,[Cu],1
22746,Copper,WNT7B,False,True,[Cu],1
22747,Copper,WNT9A,False,True,[Cu],1
22748,Copper,WSB1,False,True,[Cu],1
22749,Copper,WT1,False,True,[Cu],1
22750,Copper,WWC3,False,True,[Cu],1
22751,Copper,WWTR1,False,True,[Cu],1
22752,Copper,XBP1,False,True,[Cu],1
22753,Copper,XIAP,False,True,[Cu],1
22754,Copper,XPA,False,True,[Cu],1
22755,Copper,XRCC3,False,True,[Cu],1
22756,Copper,XYLT2,False,True,[Cu],1
22757,Copper,YDJC,False,True,[Cu],1
22758,Copper,YIPF6,False,True,[Cu],1
22759,Copper,YJU2,False,True,[Cu],1
22760,Copper,YME1L1,False,True,[Cu],1
22761,Copper,YOD1,False,True,[Cu],1
22762,Copper,YPEL5,False,True,[Cu],1
22763,Copper,YWHAB,True,True,[Cu],2
22764,Copper,YWHAE,False,True,[Cu],1
22765,Copper,YWHAG,False,True,[Cu],1
22766,Copper,YWHAH,False,True,[Cu],1
22767,Copper,YWHAQ,False,True,[Cu],1
22768,Copper,YWHAZ,False,True,[Cu],1
22769,Copper,ZBTB1,False,True,[Cu],1
22770,Copper,ZBTB17,False,True,[Cu],1
22771,Copper,ZBTB20,False,True,[Cu],1
22772,Copper,ZBTB34,False,True,[Cu],1
22773,Copper,ZBTB43,False,True,[Cu],1
22774,Copper,ZC3H6,False,True,[Cu],1
22775,Copper,ZCCHC12,False,True,[Cu],1
22776,Copper,ZDHHC11,False,True,[Cu],1
22777,Copper,ZFAND2A,False,True,[Cu],1
22778,Copper,ZFAS1,False,True,[Cu],1
22779,Copper,ZFP36,False,True,[Cu],1
22780,Copper,ZFP423,False,True,[Cu],1
22781,Copper,ZHX2,False,True,[Cu],1
22782,Copper,ZHX3,False,True,[Cu],1
22783,Copper,ZKSCAN5,False,True,[Cu],1
22784,Copper,ZMAT2,False,True,[Cu],1
22785,Copper,ZMAT3,False,True,[Cu],1
22786,Copper,ZMAT5,False,True,[Cu],1
22787,Copper,ZMYM2,False,True,[Cu],1
22788,Copper,ZMYM3,False,True,[Cu],1
22789,Copper,ZMYND19,False,True,[Cu],1
22790,Copper,ZNF117,False,True,[Cu],1
22791,Copper,ZNF143,False,True,[Cu],1
22792,Copper,ZNF20,False,True,[Cu],1
22793,Copper,ZNF207,False,True,[Cu],1
22794,Copper,ZNF217,False,True,[Cu],1
22795,Copper,ZNF222,False,True,[Cu],1
22796,Copper,ZNF230,False,True,[Cu],1
22797,Copper,ZNF264,False,True,[Cu],1
22798,Copper,ZNF333,False,True,[Cu],1
22799,Copper,ZNF33A,False,True,[Cu],1
22800,Copper,ZNF33B,False,True,[Cu],1
22801,Copper,ZNF34,False,True,[Cu],1
22802,Copper,ZNF35,False,True,[Cu],1
22803,Copper,ZNF404,False,True,[Cu],1
22804,Copper,ZNF408,False,True,[Cu],1
22805,Copper,ZNF473,False,True,[Cu],1
22806,Copper,ZNF618,False,True,[Cu],1
22807,Copper,ZNF622,False,True,[Cu],1
22808,Copper,ZNF641,False,True,[Cu],1
22809,Copper,ZNF654,False,True,[Cu],1
22810,Copper,ZNF678,False,True,[Cu],1
22811,Copper,ZNF731P,False,True,[Cu],1
22812,Copper,ZNF77,False,True,[Cu],1
22813,Copper,ZNF778,False,True,[Cu],1
22814,Copper,ZNF805,False,True,[Cu],1
22815,Copper,ZNF83,False,True,[Cu],1
22816,Copper,ZSCAN26,False,True,[Cu],1
22817,Copper,ZSWIM6,False,True,[Cu],1
22818,Copper(ii)Nitrate,AHR,False,True,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Cu+2],1
22819,Copper(ii)Nitrate,CYP1A1,False,True,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Cu+2],1
22820,CopperOxodotreotideCu-64,SSTR2,True,False,[64Cu++].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC(O)=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,1
22821,CopperSulfate,AGT,False,True,[O-]S(=O)(=O)[O-].[Cu+2],1
22822,CopperSulfate,PRNP,False,True,[O-]S(=O)(=O)[O-].[Cu+2],1
22823,CopperSulfate,SLC31A1,False,True,[O-]S(=O)(=O)[O-].[Cu+2],1
22824,CopperSulfate,SP1,False,True,[O-]S(=O)(=O)[O-].[Cu+2],1
22825,Coprogen,FHUD,True,False,[Fe+3].[H][C@@]1(CCCN([O-])C(=O)\C=C(/C)CCO)NC(=O)[C@]([H])(CCCN([O-])C(=O)\C=C(/C)CCOC(=O)[C@H](CCCN([O-])C(=O)\C=C(/C)CCO)NC(C)=O)NC1=O,1
22826,CoproporphyrinI,UROD,True,False,CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C)C(CCC(O)=O)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CCC(O)=O)=C4C)/C(CCC(O)=O)=C3C,1
22827,CoproporphyrinogenIii,UROD,True,False,CC1=C2CC3=C(C)C(CCC(O)=O)=C(CC4=C(CCC(O)=O)C(C)=C(CC5=C(CCC(O)=O)C(C)=C(CC(N2)=C1CCC(O)=O)N5)N4)N3,1
22828,CordFactors,CLEC4E,False,True,CCCCCCCCCCCCCCCCCCCCCCCCC(C(CCCCCCCCCCCC1CC1CCCCCCCCCCCCCCCCCC)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C(CCCCCCCCCCCCCCCCCCCCCCCC)C(CCCCCCCCCCCC4CC4CCCCCCCCCCCCCCCCCC)O)O)O)O)O)O)O,1
22829,Cordycepin,FGFR2,False,True,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO,1
22830,Cordycepin,PIK3CG,False,True,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO,1
22831,Cordycepin,PRKAG1,False,True,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO,1
22832,Cordycepin,SP1,False,True,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO,1
22833,Cordycepin,TUBA1B,False,True,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO,1
22834,CordycepinTriphosphate,PAPOLA,True,False,[H][C@@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C[C@@]([H])(O)[C@@]([H])(O1)N1C=NC2=C(N)N=CN=C12,1
22835,Corticosterone,AR,False,True,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,1
22836,Corticosterone,CYP3A4,False,True,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,1
22837,Corticosterone,ESR1,False,True,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,1
22838,Corticosterone,HSD11B1,True,False,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C)C(=O)CO,1
22839,Corticosterone,NR1I2,False,True,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,1
22840,Corticosterone,NR3C1,False,True,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,1
22841,Corticosterone,SHBG,False,True,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,1
